SPP Hourly Day-Ahead Locational Marginal Prices ($/megawatt) for Hubs
Hourly day-ahead locational marginal prices for SPP
Source: EIA collected from SPP
UTC Timestamp (Interval Ending),Local Timestamp Central Time (Interval Beginning),Local Timestamp Central Time (Interval Ending),Local Date,Hour Number,North Hub LMP,South Hub LMP,North Hub (Congestion),South Hub (Congestion),North Hub (Energy),South Hub (Energy),North Hub (Loss),South Hub (Loss)
2022-03-21 10:00:00,2022-03-21 04:00:00,2022-03-21 05:00:00,2022-03-21,5,-20.3535,-18.458,-9.0819,-7.2864,-11.6282,-11.6281,0.3566,0.4565
2022-03-21 11:00:00,2022-03-21 05:00:00,2022-03-21 06:00:00,2022-03-21,6,-16.2203,-12.2952,-10.3012,-6.4413,-6.0887,-6.0887,0.1696,0.2348
2022-03-21 12:00:00,2022-03-21 06:00:00,2022-03-21 07:00:00,2022-03-21,7,-10.5893,-4.419,-13.5383,-7.3802,3.0529,3.0529,-0.1039,-0.0917
2022-03-21 13:00:00,2022-03-21 07:00:00,2022-03-21 08:00:00,2022-03-21,8,-3.8676,3.6277,-15.2231,-7.9152,11.8133,11.8133,-0.4578,-0.2704
2022-03-21 14:00:00,2022-03-21 08:00:00,2022-03-21 09:00:00,2022-03-21,9,-0.7435,12.6909,-17.0097,-4.2886,17.1661,17.166,-0.8999,-0.1865
2022-03-21 15:00:00,2022-03-21 09:00:00,2022-03-21 10:00:00,2022-03-21,10,3.9673,21.3687,-14.8615,1.7908,19.6567,19.6567,-0.8279,-0.0788
2022-03-21 16:00:00,2022-03-21 10:00:00,2022-03-21 11:00:00,2022-03-21,11,6.8351,29.9903,-17.8292,4.1027,25.7413,25.7412,-1.077,0.1464
2022-03-21 17:00:00,2022-03-21 11:00:00,2022-03-21 12:00:00,2022-03-21,12,11.0977,37.191,-18.6173,5.4493,31.2471,31.2471,-1.5321,0.4946
2022-03-21 18:00:00,2022-03-21 12:00:00,2022-03-21 13:00:00,2022-03-21,13,12.5612,49.9664,-27.2179,7.1551,42.0001,42.0,-2.221,0.8113
2022-03-21 19:00:00,2022-03-21 13:00:00,2022-03-21 14:00:00,2022-03-21,14,13.2651,47.2093,-23.1882,7.8681,38.5196,38.5196,-2.0663,0.8216
2022-03-21 20:00:00,2022-03-21 14:00:00,2022-03-21 15:00:00,2022-03-21,15,3.38,38.4649,-25.3616,7.7053,30.2075,30.2075,-1.4659,0.5521
2022-03-21 21:00:00,2022-03-21 15:00:00,2022-03-21 16:00:00,2022-03-21,16,0.0109,33.6125,-25.1559,6.6442,26.4858,26.4858,-1.319,0.4825
2022-03-21 22:00:00,2022-03-21 16:00:00,2022-03-21 17:00:00,2022-03-21,17,5.2669,28.9364,-16.6371,5.6767,22.9653,22.9653,-1.0613,0.2944
2022-03-21 23:00:00,2022-03-21 17:00:00,2022-03-21 18:00:00,2022-03-21,18,3.9211,25.2231,-15.746,4.4915,20.4658,20.4658,-0.7987,0.2658
2022-03-22 00:00:00,2022-03-21 18:00:00,2022-03-21 19:00:00,2022-03-21,19,9.0209,29.9937,-15.9036,3.8341,25.9203,25.9203,-0.9958,0.2393
2022-03-22 01:00:00,2022-03-21 19:00:00,2022-03-21 20:00:00,2022-03-21,20,12.5356,40.7248,-20.5189,5.9575,34.5544,34.5543,-1.4999,0.213
2022-03-22 02:00:00,2022-03-21 20:00:00,2022-03-21 21:00:00,2022-03-21,21,3.2587,36.2199,-24.4094,7.3709,28.8741,28.8742,-1.206,-0.0252
2022-03-22 03:00:00,2022-03-21 21:00:00,2022-03-21 22:00:00,2022-03-21,22,-2.7091,24.1304,-21.9092,4.0897,20.1465,20.1466,-0.9464,-0.1059
2022-03-22 04:00:00,2022-03-21 22:00:00,2022-03-21 23:00:00,2022-03-21,23,-1.047,14.8531,-13.9101,1.4637,13.5388,13.5388,-0.6757,-0.1494
2022-03-22 05:00:00,2022-03-21 23:00:00,2022-03-22 00:00:00,2022-03-21,24,-5.0,9.1403,-11.5978,2.3012,6.9455,6.9455,-0.3477,-0.1064
2022-03-22 06:00:00,2022-03-22 00:00:00,2022-03-22 01:00:00,2022-03-22,1,2.7972,10.327,-8.2518,-0.7681,11.3797,11.3797,-0.3307,-0.2846
2022-03-22 07:00:00,2022-03-22 01:00:00,2022-03-22 02:00:00,2022-03-22,2,-2.3964,5.4803,-9.6753,-1.8583,7.5216,7.5215,-0.2427,-0.1829
2022-03-22 08:00:00,2022-03-22 02:00:00,2022-03-22 03:00:00,2022-03-22,3,-4.9323,0.01,-6.0088,-1.0747,1.1133,1.1133,-0.0368,-0.0286
2022-03-22 09:00:00,2022-03-22 03:00:00,2022-03-22 04:00:00,2022-03-22,4,-7.8185,-6.2374,-3.8202,-2.2486,-4.1135,-4.1135,0.1152,0.1247
2022-03-22 10:00:00,2022-03-22 04:00:00,2022-03-22 05:00:00,2022-03-22,5,-6.3121,-4.4441,-3.9526,-2.0818,-2.4344,-2.4343,0.0749,0.072
2022-03-22 11:00:00,2022-03-22 05:00:00,2022-03-22 06:00:00,2022-03-22,6,-1.2672,2.71,-5.4546,-1.5418,4.363,4.363,-0.1756,-0.1112
2022-03-22 12:00:00,2022-03-22 06:00:00,2022-03-22 07:00:00,2022-03-22,7,11.3856,17.9271,-5.1022,0.8766,17.3456,17.3455,-0.8578,-0.295
2022-03-22 13:00:00,2022-03-22 07:00:00,2022-03-22 08:00:00,2022-03-22,8,12.6154,16.5226,-4.1757,-0.9083,17.6451,17.6451,-0.854,-0.2142
2022-03-22 14:00:00,2022-03-22 08:00:00,2022-03-22 09:00:00,2022-03-22,9,11.0936,20.626,-7.3088,1.3119,19.4647,19.4647,-1.0623,-0.1506
2022-03-22 15:00:00,2022-03-22 09:00:00,2022-03-22 10:00:00,2022-03-22,10,12.6367,22.5097,-5.6507,3.254,19.3699,19.3699,-1.0825,-0.1142
2022-03-22 16:00:00,2022-03-22 10:00:00,2022-03-22 11:00:00,2022-03-22,11,9.5287,21.5456,-7.735,3.2915,18.2807,18.2807,-1.017,-0.0266
2022-03-22 17:00:00,2022-03-22 11:00:00,2022-03-22 12:00:00,2022-03-22,12,7.3764,17.6878,-6.2387,3.2033,14.4728,14.4728,-0.8577,0.0117
2022-03-22 18:00:00,2022-03-22 12:00:00,2022-03-22 13:00:00,2022-03-22,13,1.6608,14.3,-8.116,3.8654,10.4133,10.4133,-0.6365,0.0213
2022-03-22 19:00:00,2022-03-22 13:00:00,2022-03-22 14:00:00,2022-03-22,14,2.5692,15.2148,-6.998,5.0193,10.195,10.195,-0.6278,0.0005
2022-03-22 20:00:00,2022-03-22 14:00:00,2022-03-22 15:00:00,2022-03-22,15,0.0107,9.137,-6.2465,2.4615,6.6728,6.6728,-0.4156,0.0027
2022-03-22 21:00:00,2022-03-22 15:00:00,2022-03-22 16:00:00,2022-03-22,16,-2.0583,7.3804,-7.165,1.9767,5.4151,5.4152,-0.3084,-0.0115
2022-03-22 22:00:00,2022-03-22 16:00:00,2022-03-22 17:00:00,2022-03-22,17,-15.9996,3.9417,-20.696,-0.8637,4.8758,4.8758,-0.1794,-0.0704
2022-03-22 23:00:00,2022-03-22 17:00:00,2022-03-22 18:00:00,2022-03-22,18,-14.75,4.76,-19.059,0.3694,4.4397,4.4398,-0.1307,-0.0492
2022-03-23 00:00:00,2022-03-22 18:00:00,2022-03-22 19:00:00,2022-03-22,19,-11.01,4.869,-16.7302,-1.0433,5.938,5.9379,-0.2178,-0.0256
2022-03-23 01:00:00,2022-03-22 19:00:00,2022-03-22 20:00:00,2022-03-22,20,-7.53,5.0556,-17.3519,-4.9323,10.1302,10.1301,-0.3083,-0.1422
2022-03-23 02:00:00,2022-03-22 20:00:00,2022-03-22 21:00:00,2022-03-22,21,-0.4538,8.7023,-13.3494,-4.3925,13.3043,13.3043,-0.4087,-0.2095
2022-03-23 03:00:00,2022-03-22 21:00:00,2022-03-22 22:00:00,2022-03-22,22,-10.5077,7.3521,-19.2696,-1.5953,9.0876,9.0876,-0.3257,-0.1402
2022-03-23 04:00:00,2022-03-22 22:00:00,2022-03-22 23:00:00,2022-03-22,23,-14.7904,12.7861,-24.0077,3.3568,9.5981,9.5981,-0.3808,-0.1688
2022-03-23 05:00:00,2022-03-22 23:00:00,2022-03-23 00:00:00,2022-03-22,24,-17.22,-3.55,-19.2614,-5.6658,2.1376,2.1376,-0.0962,-0.0218
2022-03-23 06:00:00,2022-03-23 00:00:00,2022-03-23 01:00:00,2022-03-23,1,-16.5055,-7.5,-16.2231,-7.2045,-0.2991,-0.2991,0.0167,0.0036
2022-03-23 07:00:00,2022-03-23 01:00:00,2022-03-23 02:00:00,2022-03-23,2,-16.1822,-11.1646,-13.8539,-8.7373,-2.465,-2.465,0.1367,0.0377
2022-03-23 08:00:00,2022-03-23 02:00:00,2022-03-23 03:00:00,2022-03-23,3,-17.2194,-11.9257,-13.9735,-8.5622,-3.427,-3.4268,0.1811,0.0633
2022-03-23 09:00:00,2022-03-23 03:00:00,2022-03-23 04:00:00,2022-03-23,4,-17.4037,-14.6629,-13.198,-10.3243,-4.4368,-4.4368,0.2311,0.0982
2022-03-23 10:00:00,2022-03-23 04:00:00,2022-03-23 05:00:00,2022-03-23,5,-17.9187,-9.0329,-16.3228,-7.3951,-1.6821,-1.6822,0.0862,0.0444
2022-03-23 11:00:00,2022-03-23 05:00:00,2022-03-23 06:00:00,2022-03-23,6,-13.9424,-3.2161,-18.9224,-8.2888,5.2411,5.241,-0.2611,-0.1683
2022-03-23 12:00:00,2022-03-23 06:00:00,2022-03-23 07:00:00,2022-03-23,7,-4.0299,22.4474,-21.3933,5.2125,17.9652,17.9653,-0.6018,-0.7304
2022-03-23 13:00:00,2022-03-23 07:00:00,2022-03-23 08:00:00,2022-03-23,8,2.1057,28.0919,-21.7663,4.3155,24.7294,24.7295,-0.8574,-0.9531
2022-03-23 14:00:00,2022-03-23 08:00:00,2022-03-23 09:00:00,2022-03-23,9,-2.7162,28.2045,-25.7951,5.3089,23.8399,23.8399,-0.761,-0.9443
2022-03-23 15:00:00,2022-03-23 09:00:00,2022-03-23 10:00:00,2022-03-23,10,-7.799,36.2919,-31.3028,12.9308,24.3302,24.3301,-0.8264,-0.969
2022-03-23 16:00:00,2022-03-23 10:00:00,2022-03-23 11:00:00,2022-03-23,11,-10.6694,23.88,-29.9374,4.8789,19.8316,19.8316,-0.5636,-0.8305
2022-03-23 17:00:00,2022-03-23 11:00:00,2022-03-23 12:00:00,2022-03-23,12,-12.2912,17.8971,-25.7562,4.6005,13.8237,13.8237,-0.3587,-0.5271
2022-03-23 18:00:00,2022-03-23 12:00:00,2022-03-23 13:00:00,2022-03-23,13,-12.3873,12.2129,-24.2073,0.7437,12.0659,12.066,-0.2459,-0.5968
2022-03-23 19:00:00,2022-03-23 13:00:00,2022-03-23 14:00:00,2022-03-23,14,-14.3451,11.7011,-24.6286,1.7497,10.464,10.4641,-0.1805,-0.5127
2022-03-23 20:00:00,2022-03-23 14:00:00,2022-03-23 15:00:00,2022-03-23,15,-17.0394,7.34,-24.6753,-0.0617,7.7918,7.7917,-0.1559,-0.39
2022-03-23 21:00:00,2022-03-23 15:00:00,2022-03-23 16:00:00,2022-03-23,16,-18.5763,4.5225,-25.6371,-2.4566,7.2309,7.231,-0.1701,-0.2519
2022-03-23 22:00:00,2022-03-23 16:00:00,2022-03-23 17:00:00,2022-03-23,17,-15.2032,4.17,-22.4226,-3.0026,7.4346,7.4345,-0.2152,-0.2619
2022-03-23 23:00:00,2022-03-23 17:00:00,2022-03-23 18:00:00,2022-03-23,18,-14.0928,14.0345,-27.3843,0.8583,13.6468,13.6468,-0.3553,-0.4706
2022-03-24 00:00:00,2022-03-23 18:00:00,2022-03-23 19:00:00,2022-03-23,19,0.011,37.1211,-32.4147,4.8613,33.3279,33.3279,-0.9022,-1.0681
2022-03-24 01:00:00,2022-03-23 19:00:00,2022-03-23 20:00:00,2022-03-23,20,17.0886,52.5817,-26.7678,9.238,44.6036,44.6037,-0.7472,-1.26
2022-03-24 02:00:00,2022-03-23 20:00:00,2022-03-23 21:00:00,2022-03-23,21,14.1714,71.162,-42.4804,14.6982,57.9103,57.9103,-1.2585,-1.4465
2022-03-24 03:00:00,2022-03-23 21:00:00,2022-03-23 22:00:00,2022-03-23,22,7.9066,57.328,-38.8885,10.2395,48.1121,48.112,-1.317,-1.0235
2022-03-24 04:00:00,2022-03-23 22:00:00,2022-03-23 23:00:00,2022-03-23,23,7.92,62.1371,-38.4408,15.2198,47.8748,47.8749,-1.514,-0.9576
2022-03-24 05:00:00,2022-03-23 23:00:00,2022-03-24 00:00:00,2022-03-23,24,3.7,47.9466,-30.3651,13.2086,35.4574,35.4573,-1.3923,-0.7193
2022-03-24 06:00:00,2022-03-24 00:00:00,2022-03-24 01:00:00,2022-03-24,1,6.3579,44.9735,-23.4751,12.4605,32.0293,32.0294,-2.1963,0.4836
2022-03-24 07:00:00,2022-03-24 01:00:00,2022-03-24 02:00:00,2022-03-24,2,7.3623,39.25,-19.8403,9.5142,29.19,29.19,-1.9874,0.5458
2022-03-24 08:00:00,2022-03-24 02:00:00,2022-03-24 03:00:00,2022-03-24,3,4.9999,31.6401,-18.5707,6.1223,25.07,25.07,-1.4994,0.4478
2022-03-24 09:00:00,2022-03-24 03:00:00,2022-03-24 04:00:00,2022-03-24,4,4.5963,28.321,-16.0142,6.3675,21.702,21.702,-1.0915,0.2515
2022-03-24 10:00:00,2022-03-24 04:00:00,2022-03-24 05:00:00,2022-03-24,5,5.4564,27.6941,-15.3932,5.7306,21.8607,21.8606,-1.0111,0.1029
2022-03-24 11:00:00,2022-03-24 05:00:00,2022-03-24 06:00:00,2022-03-24,6,11.0727,34.03,-15.756,6.1703,27.9176,27.9176,-1.0889,-0.0579
2022-03-24 12:00:00,2022-03-24 06:00:00,2022-03-24 07:00:00,2022-03-24,7,17.1874,43.0551,-18.0366,8.0329,35.8455,35.8454,-0.6215,-0.8232
2022-03-24 13:00:00,2022-03-24 07:00:00,2022-03-24 08:00:00,2022-03-24,8,20.8226,46.6492,-17.8835,7.735,39.5884,39.5884,-0.8823,-0.6742
2022-03-24 14:00:00,2022-03-24 08:00:00,2022-03-24 09:00:00,2022-03-24,9,23.704,45.6036,-15.8788,5.9936,40.2277,40.2277,-0.6449,-0.6177
2022-03-24 15:00:00,2022-03-24 09:00:00,2022-03-24 10:00:00,2022-03-24,10,40.5631,62.2175,-15.5929,5.8278,57.1714,57.1715,-1.0154,-0.7818
2022-03-24 16:00:00,2022-03-24 10:00:00,2022-03-24 11:00:00,2022-03-24,11,34.644,53.422,-13.2813,4.706,49.1186,49.1186,-1.1933,-0.4026
2022-03-24 17:00:00,2022-03-24 11:00:00,2022-03-24 12:00:00,2022-03-24,12,20.2442,36.8844,-11.7315,4.5958,32.72,32.72,-0.7443,-0.4314
2022-03-24 18:00:00,2022-03-24 12:00:00,2022-03-24 13:00:00,2022-03-24,13,17.0465,31.3981,-11.3251,2.982,28.8952,28.8951,-0.5236,-0.479
2022-03-24 19:00:00,2022-03-24 13:00:00,2022-03-24 14:00:00,2022-03-24,14,20.5362,29.841,-7.0145,2.3318,27.9974,27.9974,-0.4467,-0.4882
2022-03-24 20:00:00,2022-03-24 14:00:00,2022-03-24 15:00:00,2022-03-24,15,21.0433,30.6498,-7.4341,2.2609,28.9042,28.9042,-0.4268,-0.5153
2022-03-24 21:00:00,2022-03-24 15:00:00,2022-03-24 16:00:00,2022-03-24,16,23.96,29.7649,-4.6029,1.4341,28.7912,28.7913,-0.2283,-0.4605
2022-03-24 22:00:00,2022-03-24 16:00:00,2022-03-24 17:00:00,2022-03-24,17,30.5081,32.648,-1.0564,1.0398,31.8694,31.8694,-0.3049,-0.2612
2022-03-24 23:00:00,2022-03-24 17:00:00,2022-03-24 18:00:00,2022-03-24,18,44.0591,43.9574,0.6775,1.1167,43.3289,43.3289,0.0527,-0.4882
2022-03-25 00:00:00,2022-03-24 18:00:00,2022-03-24 19:00:00,2022-03-24,19,59.8742,58.5335,2.2553,1.5145,57.195,57.1949,0.4239,-0.1759
2022-03-25 01:00:00,2022-03-24 19:00:00,2022-03-24 20:00:00,2022-03-24,20,78.9388,78.8398,1.8339,2.4812,76.2688,76.2687,0.8361,0.0899
2022-03-25 02:00:00,2022-03-24 20:00:00,2022-03-24 21:00:00,2022-03-24,21,81.2605,80.0001,4.0059,3.3136,76.3408,76.3408,0.9138,0.3457
2022-03-25 03:00:00,2022-03-24 21:00:00,2022-03-24 22:00:00,2022-03-24,22,70.5116,67.0,8.1363,4.024,62.1871,62.187,0.1882,0.789
2022-03-25 04:00:00,2022-03-24 22:00:00,2022-03-24 23:00:00,2022-03-24,23,64.73,62.0865,9.0807,5.0881,55.8781,55.878,-0.2288,1.1204
2022-03-25 05:00:00,2022-03-24 23:00:00,2022-03-25 00:00:00,2022-03-24,24,45.4146,51.0717,2.2903,5.587,44.1848,44.185,-1.0605,1.2997
2022-03-25 06:00:00,2022-03-25 00:00:00,2022-03-25 01:00:00,2022-03-25,1,22.4535,42.2346,-6.9875,8.4999,31.717,31.7171,-2.276,2.0176
2022-03-25 07:00:00,2022-03-25 01:00:00,2022-03-25 02:00:00,2022-03-25,2,13.2,40.28,-14.2522,8.631,29.788,29.788,-2.3358,1.861
2022-03-25 08:00:00,2022-03-25 02:00:00,2022-03-25 03:00:00,2022-03-25,3,10.1821,38.5256,-14.5921,9.7364,26.9556,26.9555,-2.1814,1.8337
2022-03-25 09:00:00,2022-03-25 03:00:00,2022-03-25 04:00:00,2022-03-25,4,10.6498,37.1256,-13.5192,9.1626,26.2669,26.2669,-2.0979,1.6961
2022-03-25 10:00:00,2022-03-25 04:00:00,2022-03-25 05:00:00,2022-03-25,5,10.22,38.1786,-14.7917,9.5721,27.005,27.005,-1.9933,1.6015
2022-03-25 11:00:00,2022-03-25 05:00:00,2022-03-25 06:00:00,2022-03-25,6,13.7802,51.4735,-18.6994,14.5762,34.9151,34.915,-2.4355,1.9823
2022-03-25 12:00:00,2022-03-25 06:00:00,2022-03-25 07:00:00,2022-03-25,7,16.985,66.4921,-23.8024,19.6854,43.9437,43.9438,-3.1563,2.8629
2022-03-25 13:00:00,2022-03-25 07:00:00,2022-03-25 08:00:00,2022-03-25,8,17.2793,66.0541,-22.6115,20.5696,42.7436,42.7435,-2.8528,2.741
2022-03-25 14:00:00,2022-03-25 08:00:00,2022-03-25 09:00:00,2022-03-25,9,13.0409,61.1024,-24.9573,17.8327,40.6916,40.6916,-2.6934,2.5781
2022-03-25 15:00:00,2022-03-25 09:00:00,2022-03-25 10:00:00,2022-03-25,10,15.0002,56.8066,-20.2119,16.7938,37.6019,37.6019,-2.3898,2.4109
2022-03-25 16:00:00,2022-03-25 10:00:00,2022-03-25 11:00:00,2022-03-25,11,8.2945,50.5579,-22.6397,15.5722,32.9703,32.9704,-2.0361,2.0153
2022-03-25 17:00:00,2022-03-25 11:00:00,2022-03-25 12:00:00,2022-03-25,12,3.1029,43.6439,-23.5778,13.5247,28.5209,28.5209,-1.8402,1.5983
2022-03-25 18:00:00,2022-03-25 12:00:00,2022-03-25 13:00:00,2022-03-25,13,1.0927,42.261,-24.8167,13.036,27.7699,27.7699,-1.8605,1.4551
2022-03-25 19:00:00,2022-03-25 13:00:00,2022-03-25 14:00:00,2022-03-25,14,5.0004,37.6005,-20.0256,9.2936,26.9046,26.9045,-1.8786,1.4024
2022-03-25 20:00:00,2022-03-25 14:00:00,2022-03-25 15:00:00,2022-03-25,15,7.22,41.5624,-20.8821,9.4589,30.428,30.428,-2.3259,1.6755
2022-03-25 21:00:00,2022-03-25 15:00:00,2022-03-25 16:00:00,2022-03-25,16,7.38,43.8186,-21.4822,10.8984,31.2237,31.2236,-2.3615,1.6966
2022-03-25 22:00:00,2022-03-25 16:00:00,2022-03-25 17:00:00,2022-03-25,17,7.17,47.016,-23.9501,11.8919,33.3857,33.3857,-2.2656,1.7384
2022-03-25 23:00:00,2022-03-25 17:00:00,2022-03-25 18:00:00,2022-03-25,18,11.87,46.1275,-19.8009,10.1487,34.2133,34.2133,-2.5424,1.7655
2022-03-26 00:00:00,2022-03-25 18:00:00,2022-03-25 19:00:00,2022-03-25,19,14.8,48.6462,-20.5494,8.5203,38.188,38.188,-2.8386,1.9379
2022-03-26 01:00:00,2022-03-25 19:00:00,2022-03-25 20:00:00,2022-03-25,20,21.5677,53.1285,-21.1603,5.3856,45.7141,45.7141,-2.9861,2.0288
2022-03-26 02:00:00,2022-03-25 20:00:00,2022-03-25 21:00:00,2022-03-25,21,19.7645,50.7005,-20.578,5.8247,43.1055,43.1055,-2.763,1.7703
2022-03-26 03:00:00,2022-03-25 21:00:00,2022-03-25 22:00:00,2022-03-25,22,16.0161,41.9514,-17.0534,5.1297,35.4657,35.4657,-2.3962,1.356
2022-03-26 04:00:00,2022-03-25 22:00:00,2022-03-25 23:00:00,2022-03-25,23,14.9527,39.2185,-15.3172,5.6589,32.4359,32.4358,-2.166,1.1238
2022-03-26 05:00:00,2022-03-25 23:00:00,2022-03-26 00:00:00,2022-03-25,24,7.352,31.1912,-16.1315,4.8595,25.4375,25.4374,-1.954,0.8943
2022-03-26 06:00:00,2022-03-26 00:00:00,2022-03-26 01:00:00,2022-03-26,1,18.5093,33.2709,-8.5285,3.139,28.9556,28.9556,-1.9178,1.1763
2022-03-26 07:00:00,2022-03-26 01:00:00,2022-03-26 02:00:00,2022-03-26,2,18.232,32.4968,-8.5127,2.7933,28.6258,28.6259,-1.8811,1.0776
2022-03-26 08:00:00,2022-03-26 02:00:00,2022-03-26 03:00:00,2022-03-26,3,18.6831,33.2125,-8.4741,3.0514,29.134,29.134,-1.9768,1.0271
2022-03-26 09:00:00,2022-03-26 03:00:00,2022-03-26 04:00:00,2022-03-26,4,19.922,35.84,-9.3519,3.4952,31.3558,31.3558,-2.0819,0.989
2022-03-26 10:00:00,2022-03-26 04:00:00,2022-03-26 05:00:00,2022-03-26,5,21.3669,37.9395,-9.8636,3.6647,33.393,33.393,-2.1625,0.8818
2022-03-26 11:00:00,2022-03-26 05:00:00,2022-03-26 06:00:00,2022-03-26,6,27.6147,41.6285,-8.5806,2.3537,38.5293,38.5292,-2.334,0.7456
2022-03-26 12:00:00,2022-03-26 06:00:00,2022-03-26 07:00:00,2022-03-26,7,26.6758,44.6413,-11.6171,3.0729,40.7558,40.7558,-2.4629,0.8126
2022-03-26 13:00:00,2022-03-26 07:00:00,2022-03-26 08:00:00,2022-03-26,8,36.3022,50.6363,-9.3815,1.0969,48.3361,48.3362,-2.6524,1.2032
2022-03-26 14:00:00,2022-03-26 08:00:00,2022-03-26 09:00:00,2022-03-26,9,44.8879,59.0069,-7.3773,1.7484,55.5342,55.5342,-3.269,1.7243
2022-03-26 15:00:00,2022-03-26 09:00:00,2022-03-26 10:00:00,2022-03-26,10,58.5292,65.0695,-0.6674,0.4546,62.2882,62.2883,-3.0916,2.3266
2022-03-26 16:00:00,2022-03-26 10:00:00,2022-03-26 11:00:00,2022-03-26,11,54.5711,58.9118,-0.0116,-0.0116,56.8546,56.8545,-2.2719,2.0689
2022-03-26 17:00:00,2022-03-26 11:00:00,2022-03-26 12:00:00,2022-03-26,12,42.2959,45.5659,-0.0128,-0.0664,44.0939,44.0938,-1.7852,1.5385
2022-03-26 18:00:00,2022-03-26 12:00:00,2022-03-26 13:00:00,2022-03-26,13,43.9803,47.1858,-0.0071,-0.0449,45.6662,45.6662,-1.6788,1.5645
2022-03-26 19:00:00,2022-03-26 13:00:00,2022-03-26 14:00:00,2022-03-26,14,38.43,43.6747,-1.1883,0.9959,41.2816,41.2816,-1.6633,1.3972
2022-03-26 20:00:00,2022-03-26 14:00:00,2022-03-26 15:00:00,2022-03-26,15,34.3227,41.9284,-2.4938,1.9292,38.5425,38.5425,-1.726,1.4567
2022-03-26 21:00:00,2022-03-26 15:00:00,2022-03-26 16:00:00,2022-03-26,16,37.3868,44.0581,-1.8661,1.4588,40.9635,40.9636,-1.7106,1.6357
2022-03-26 22:00:00,2022-03-26 16:00:00,2022-03-26 17:00:00,2022-03-26,17,40.19,45.4724,-1.052,1.2056,42.6979,42.6978,-1.4559,1.569
2022-03-26 23:00:00,2022-03-26 17:00:00,2022-03-26 18:00:00,2022-03-26,18,42.418,46.8504,-0.3326,0.7132,44.5619,44.5619,-1.8113,1.5753
2022-03-27 00:00:00,2022-03-26 18:00:00,2022-03-26 19:00:00,2022-03-26,19,42.7352,47.6777,-0.4563,0.9865,45.2707,45.2707,-2.0792,1.4205
2022-03-27 01:00:00,2022-03-26 19:00:00,2022-03-26 20:00:00,2022-03-26,20,33.5167,43.965,-3.7673,3.268,39.5564,39.5564,-2.2724,1.1406
2022-03-27 02:00:00,2022-03-26 20:00:00,2022-03-26 21:00:00,2022-03-26,21,21.8148,37.0819,-7.7576,5.2461,31.2534,31.2534,-1.681,0.5824
2022-03-27 03:00:00,2022-03-26 21:00:00,2022-03-26 22:00:00,2022-03-26,22,15.6771,20.168,-6.2165,-3.4201,23.2543,23.2543,-1.3607,0.3338
2022-03-27 04:00:00,2022-03-26 22:00:00,2022-03-26 23:00:00,2022-03-26,23,12.9279,14.3531,-6.2501,-6.0073,20.3185,20.3184,-1.1405,0.042
2022-03-27 05:00:00,2022-03-26 23:00:00,2022-03-27 00:00:00,2022-03-26,24,5.1538,5.5,-3.9338,-4.2395,9.7198,9.7198,-0.6322,0.0197
2022-03-27 06:00:00,2022-03-27 00:00:00,2022-03-27 01:00:00,2022-03-27,1,1.0455,0.4511,-2.7026,-3.3603,3.9128,3.9127,-0.1647,-0.1013
2022-03-27 07:00:00,2022-03-27 01:00:00,2022-03-27 02:00:00,2022-03-27,2,0.2607,-1.3966,-2.392,-4.0745,2.7545,2.7545,-0.1018,-0.0766
2022-03-27 08:00:00,2022-03-27 02:00:00,2022-03-27 03:00:00,2022-03-27,3,-0.426,-1.7175,-2.6642,-3.9709,2.3176,2.3176,-0.0794,-0.0642
2022-03-27 09:00:00,2022-03-27 03:00:00,2022-03-27 04:00:00,2022-03-27,4,2.0627,-0.7313,-2.4598,-5.2827,4.6763,4.6763,-0.1538,-0.1249
2022-03-27 10:00:00,2022-03-27 04:00:00,2022-03-27 05:00:00,2022-03-27,5,5.0667,3.28,-1.4963,-3.3569,6.7939,6.7938,-0.2309,-0.1569
2022-03-27 11:00:00,2022-03-27 05:00:00,2022-03-27 06:00:00,2022-03-27,6,10.7016,10.1238,-3.2733,-4.0054,14.4284,14.4284,-0.4535,-0.2992
2022-03-27 12:00:00,2022-03-27 06:00:00,2022-03-27 07:00:00,2022-03-27,7,14.345,14.1801,-2.5454,-2.9027,17.3845,17.3845,-0.4941,-0.3017
2022-03-27 13:00:00,2022-03-27 07:00:00,2022-03-27 08:00:00,2022-03-27,8,23.8391,27.655,-2.5614,0.6193,27.2824,27.2825,-0.8819,-0.2468
2022-03-27 14:00:00,2022-03-27 08:00:00,2022-03-27 09:00:00,2022-03-27,9,39.0733,41.1171,-0.5923,0.558,40.9749,40.9749,-1.3093,-0.4158
2022-03-27 15:00:00,2022-03-27 09:00:00,2022-03-27 10:00:00,2022-03-27,10,48.9764,50.8882,-0.2806,0.6797,50.121,50.121,-0.864,0.0875
2022-03-27 16:00:00,2022-03-27 10:00:00,2022-03-27 11:00:00,2022-03-27,11,45.9084,47.8686,-0.1515,0.3752,46.9786,46.9786,-0.9187,0.5148
2022-03-27 17:00:00,2022-03-27 11:00:00,2022-03-27 12:00:00,2022-03-27,12,43.0734,44.472,0.0,0.0,43.8536,43.8537,-0.7802,0.6183
2022-03-27 18:00:00,2022-03-27 12:00:00,2022-03-27 13:00:00,2022-03-27,13,40.5703,42.2534,0.0,0.0,41.447,41.4471,-0.8767,0.8063
